#Filename  optimal_apeture
14_Mark_105_00_R_10.00_2024_05_28-20_27_59.fits   11.0
14_Mark_105_01_R_10.00_2024_05_28-20_28_19.fits   11.0
14_Mark_105_02_R_10.00_2024_05_28-20_28_39.fits   11.0
14_Mark_105_03_R_10.00_2024_05_28-20_28_59.fits   11.5
14_Mark_105_04_R_10.00_2024_05_28-20_29_19.fits   11.5
14_Mark_105_05_R_10.00_2024_05_28-20_29_39.fits   11.0
14_Mark_105_06_R_10.00_2024_05_28-20_30_05.fits   11.0
14_Mark_105_07_R_10.00_2024_05_28-20_30_25.fits   10.5
14_Mark_105_08_R_10.00_2024_05_28-20_30_45.fits   10.5
