#Filename  optimal_apeture
17_Mark_132_00_R_11.00_2024_05_29-21_13_24.fits   10.5
17_Mark_132_01_R_11.00_2024_05_29-21_13_45.fits   10.0
17_Mark_132_02_R_11.00_2024_05_29-21_14_06.fits   9.5
17_Mark_132_03_R_11.00_2024_05_29-21_14_27.fits   9.0
17_Mark_132_04_R_11.00_2024_05_29-21_14_48.fits   9.0
17_Mark_132_05_R_11.00_2024_05_29-21_15_09.fits   9.0
17_Mark_132_06_R_11.00_2024_05_29-21_15_30.fits   9.0
17_Mark_132_07_R_11.00_2024_05_29-21_15_52.fits   9.0
