#Filename  optimal_apeture
25_Mark_188_00_R_17.00_2024_04_25-21_17_25.fits   7.5
25_Mark_188_01_R_17.00_2024_04_25-21_17_52.fits   7.5
25_Mark_188_02_R_17.00_2024_04_25-21_18_19.fits   8.0
25_Mark_188_03_R_17.00_2024_04_25-21_18_46.fits   7.5
25_Mark_188_04_R_17.00_2024_04_25-21_19_13.fits   8.0
25_Mark_188_05_R_17.00_2024_04_25-21_19_40.fits   7.5
25_Mark_188_06_R_17.00_2024_04_25-21_20_07.fits   7.5
25_Mark_188_07_R_17.00_2024_04_25-21_20_34.fits   8.0
