#Filename  optimal_apeture
31_Mark_240_00_R_12.00_2024_05_29-19_24_52.fits   12.5
31_Mark_240_01_R_12.00_2024_05_29-19_25_44.fits   12.5
31_Mark_240_02_R_12.00_2024_05_29-19_26_21.fits   11.5
31_Mark_240_03_R_12.00_2024_05_29-19_26_43.fits   12.0
31_Mark_240_04_R_12.00_2024_05_29-19_27_05.fits   11.5
31_Mark_240_05_R_12.00_2024_05_29-19_27_38.fits   11.5
31_Mark_240_06_R_12.00_2024_05_29-19_28_00.fits   11.5
31_Mark_240_07_R_12.00_2024_05_29-19_28_33.fits   11.5
