#Filename  optimal_apeture
32_Mark_298_00_R_10.00_2024_05_30-20_21_28.fits   12.0
32_Mark_298_01_R_10.00_2024_05_30-20_21_48.fits   12.5
32_Mark_298_02_R_10.00_2024_05_30-20_22_08.fits   12.0
32_Mark_298_03_R_10.00_2024_05_30-20_22_28.fits   11.5
32_Mark_298_04_R_10.00_2024_05_30-20_22_48.fits   11.5
32_Mark_298_05_R_10.00_2024_05_30-20_23_08.fits   11.5
32_Mark_298_06_R_10.00_2024_05_30-20_23_28.fits   11.5
32_Mark_298_07_R_10.00_2024_05_30-20_23_48.fits   11.5
