#Filename  optimal_apeture
18_Mark_141_00_R_16.00_2024_05_29-19_50_14.fits   8.0
18_Mark_141_01_R_16.00_2024_05_29-19_50_40.fits   8.0
18_Mark_141_02_R_16.00_2024_05_29-19_51_06.fits   8.5
18_Mark_141_03_R_16.00_2024_05_29-19_51_32.fits   8.0
18_Mark_141_04_R_16.00_2024_05_29-19_51_58.fits   8.0
18_Mark_141_05_R_16.00_2024_05_29-19_52_24.fits   7.5
18_Mark_141_06_R_16.00_2024_05_29-19_52_50.fits   8.0
18_Mark_141_07_R_16.00_2024_05_29-19_53_16.fits   8.0
