#Filename  optimal_apeture
9_Mark_83_00_R_15.00_2024_05_29-19_17_04.fits   8.5
9_Mark_83_01_R_15.00_2024_05_29-19_17_29.fits   9.0
9_Mark_83_02_R_15.00_2024_05_29-19_17_54.fits   9.0
9_Mark_83_03_R_15.00_2024_05_29-19_18_31.fits   9.0
9_Mark_83_04_R_15.00_2024_05_29-19_18_56.fits   9.0
9_Mark_83_05_R_15.00_2024_05_29-19_19_21.fits   9.0
9_Mark_83_06_R_15.00_2024_05_29-19_20_16.fits   9.0
9_Mark_83_07_R_15.00_2024_05_29-19_20_41.fits   9.0
