#Filename  optimal_apeture
13_Mark_245_00_R_6.00_2024_05_07-20_03_49.fits   13.0
13_Mark_245_01_R_6.00_2024_05_07-20_04_22.fits   13.5
13_Mark_245_02_R_6.00_2024_05_07-20_04_38.fits   13.5
13_Mark_245_03_R_6.00_2024_05_07-20_05_06.fits   13.0
13_Mark_245_04_R_6.00_2024_05_07-20_05_39.fits   13.0
13_Mark_245_05_R_6.00_2024_05_07-20_06_23.fits   13.0
13_Mark_245_06_R_6.00_2024_05_07-20_06_39.fits   13.5
13_Mark_245_07_R_6.00_2024_05_07-20_07_18.fits   13.0
13_Mark_245_08_R_6.00_2024_05_07-20_07_34.fits   13.0
