#Filename  optimal_apeture
6_Mark_36_00_R_22.00_2024_05_28-20_46_21.fits   7.0
6_Mark_36_01_R_22.00_2024_05_28-20_46_53.fits   7.0
6_Mark_36_02_R_22.00_2024_05_28-20_47_25.fits   7.0
6_Mark_36_03_R_22.00_2024_05_28-20_47_57.fits   7.0
6_Mark_36_04_R_22.00_2024_05_28-20_48_29.fits   7.5
6_Mark_36_05_R_22.00_2024_05_28-20_49_01.fits   7.0
6_Mark_36_06_R_22.00_2024_05_28-20_49_33.fits   7.0
6_Mark_36_07_R_22.00_2024_05_28-20_50_05.fits   7.0
