#Filename  optimal_apeture
36_Mark_33_00_R_20.00_2024_05_30-21_59_52.fits   7.0
36_Mark_33_01_R_20.00_2024_05_30-22_00_22.fits   6.5
36_Mark_33_02_R_20.00_2024_05_30-22_00_52.fits   6.5
36_Mark_33_03_R_20.00_2024_05_30-22_01_22.fits   6.5
36_Mark_33_04_R_20.00_2024_05_30-22_01_53.fits   6.5
36_Mark_33_05_R_20.00_2024_05_30-22_02_23.fits   7.0
36_Mark_33_06_R_20.00_2024_05_30-22_02_53.fits   7.0
36_Mark_33_07_R_20.00_2024_05_30-22_03_23.fits   7.0
