# Mark_0
# 2460507.29338
# apert     q         sq           u           su         PD          sPD        EVPA        sEVPA       x0     y0    x1       y1      x2     y2     x3      y3
 8.0    -0.00603     0.00241     0.01243     0.00234     0.01381     0.00235    57.93689     4.97303 1033.93 1080.35 1034.34  980.83 1082.09 1025.42  982.67 1025.25
 8.5    -0.00566     0.00244     0.01271     0.00236     0.01391     0.00237    56.99437     4.98727 1033.93 1080.35 1034.34  980.83 1082.09 1025.42  982.67 1025.25
 9.0    -0.00532     0.00247     0.01288     0.00239     0.01393     0.00240    56.21995     5.04105 1033.93 1080.35 1034.34  980.83 1082.09 1025.42  982.67 1025.25
 9.5    -0.00504     0.00251     0.01288     0.00242     0.01383     0.00244    55.67504     5.15145 1033.93 1080.35 1034.34  980.83 1082.09 1025.42  982.67 1025.25
10.0    -0.00475     0.00254     0.01276     0.00246     0.01362     0.00247    55.21794     5.31809 1033.93 1080.35 1034.34  980.83 1082.09 1025.42  982.67 1025.25
