#Filename  optimal_apeture
9_Mark_68_00_R_18.00_2024_05_28-21_44_49.fits   8.5
9_Mark_68_01_R_18.00_2024_05_28-21_45_17.fits   8.0
9_Mark_68_02_R_18.00_2024_05_28-21_45_45.fits   8.5
9_Mark_68_03_R_18.00_2024_05_28-21_46_13.fits   8.0
9_Mark_68_04_R_18.00_2024_05_28-21_46_41.fits   8.0
9_Mark_68_05_R_18.00_2024_05_28-21_47_09.fits   8.0
9_Mark_68_06_R_18.00_2024_05_28-21_47_37.fits   8.0
9_Mark_68_07_R_18.00_2024_05_28-21_48_05.fits   8.0
9_Mark_68_08_R_18.00_2024_05_28-21_48_33.fits   8.0
