#Filename  optimal_apeture
15_Mark_112_00_R_12.00_2024_05_28-22_06_38.fits   8.0
15_Mark_112_01_R_12.00_2024_05_28-22_07_22.fits   7.5
15_Mark_112_02_R_12.00_2024_05_28-22_07_44.fits   8.0
15_Mark_112_03_R_12.00_2024_05_28-22_08_06.fits   8.0
15_Mark_112_04_R_12.00_2024_05_28-22_08_28.fits   7.5
15_Mark_112_05_R_12.00_2024_05_28-22_08_50.fits   7.5
15_Mark_112_06_R_12.00_2024_05_28-22_09_13.fits   7.5
15_Mark_112_07_R_12.00_2024_05_28-22_09_34.fits   7.0
