#Filename  optimal_apeture
15_Mark_51_00_R_23.00_2024_05_30-21_06_45.fits   5.5
15_Mark_51_01_R_23.00_2024_05_30-21_07_18.fits   5.5
15_Mark_51_02_R_23.00_2024_05_30-21_07_52.fits   5.5
15_Mark_51_03_R_23.00_2024_05_30-21_08_36.fits   5.5
15_Mark_51_04_R_23.00_2024_05_30-21_09_10.fits   5.5
15_Mark_51_05_R_23.00_2024_05_30-21_09_43.fits   5.5
15_Mark_51_06_R_23.00_2024_05_30-21_10_16.fits   6.0
15_Mark_51_07_R_23.00_2024_05_30-21_10_49.fits   5.5
