#Filename  optimal_apeture
2_Mark_21_00_R_3.50_2024_05_29-22_01_55.fits   13.5
2_Mark_21_01_R_3.50_2024_05_29-22_02_08.fits   13.5
2_Mark_21_02_R_3.50_2024_05_29-22_02_28.fits   13.0
2_Mark_21_03_R_3.50_2024_05_29-22_02_42.fits   13.0
2_Mark_21_04_R_3.50_2024_05_29-22_02_55.fits   13.0
2_Mark_21_05_R_3.50_2024_05_29-22_03_09.fits   13.5
2_Mark_21_06_R_3.50_2024_05_29-22_03_22.fits   13.0
2_Mark_21_07_R_3.50_2024_05_29-22_03_36.fits   13.5
