pix,n_stars,ra_mean,dec_mean,l_mean,b_mean,q_gal,sq_gal,u_gal,su_gal,Q_planck_KCMB,U_planck_KCMB,I_planck_KCMB
47007,1,179.84392,15.83708,253.35141633254412,73.46539327264206,1.1105266070314446,0.10784969245742254,0.8208310758464422,0.10312343980317652,-0.0002023353695826774,-0.00019710955047956845,0.002271170647637706
47025,1,178.69035,16.60255,248.76378383919874,73.18149298797199,0.17696611436063303,0.09043976973286737,-0.07939769749872701,0.12399454847155952,-4.583804820227194e-05,-3.728920487595977e-05,0.001194110199100137
47027,3,178.96389333333335,16.813480000000002,248.81482171106248,73.51695088345066,0.1340466105304515,0.03642156355880724,0.17536152935944083,0.037567135761111196,-9.17200717788554e-05,-3.202788367909932e-05,0.001649484824022553
47028,1,179.55417,16.23754,251.65760013955853,73.54708907245374,0.7061282493421496,0.03582444265546955,0.4870655966920588,0.03534981341428797,-0.00015937403881565294,-0.0002084311308930964,0.002294094371482952
47030,1,179.67728,16.81602,250.43288987619155,74.02841901388231,0.44685512787110343,0.07443620372107868,0.012668650097777574,0.09967573212971186,-5.616933174802679e-05,-3.7688872891981605e-05,0.0016257808547443377
47031,1,180.18828,16.48499,252.53789933151128,74.15659639796125,0.6841642552244896,0.055014068677258755,-0.0005214145368578417,0.07899020349115361,-0.00014484200703816118,-3.5948862759879884e-05,0.0014020311773553164
47033,2,179.31202,17.09473,248.83680199040327,73.95282974800416,0.18855756820749403,0.053018451186884544,-0.12641369580041523,0.04868216075737753,-5.49012772605614e-06,-8.404688236167429e-05,0.0022896378172107238
47036,3,179.91056333333333,17.00424666666667,250.4758162389834,74.31993431241165,0.23560568678834137,0.03228635079947774,0.1530345561059865,0.037566333094159736,-8.143139190941814e-05,-2.9690349093499976e-05,0.0012060441479251004
47048,1,180.15356,15.65528,254.55006427361008,73.54307156239297,0.7921992373263796,0.06972489227261915,-0.3856648394389907,0.08054464226484373,-0.0001780893109943902,-4.823314203753135e-05,0.0015253928750135074
48463,1,184.08626,18.35714,258.4538571068622,78.07592034617144,0.0894412669086647,0.07452494251907925,-0.13604874043434945,0.07352572979935619,-7.178520326560982e-05,-1.3512156407402192e-05,0.0009297631008776575
48465,1,184.89882,17.43383,264.10859478464437,77.83298129569266,0.14076581115109474,0.10454153073700641,0.16914486811894217,0.10446084601975777,-7.36416648903793e-05,-2.7912385799208145e-05,0.0008530696587713492
48473,1,184.88745,18.07525,262.20874071491164,78.34073190604092,0.2578746022535021,0.03894349205446847,0.12042296090280326,0.05957687828850678,-8.630126304124872e-05,-0.00010247540557715289,0.0009945116638576733
48474,1,184.34332,18.37268,259.3061117609675,78.24677968307755,0.3115956803018189,0.08356678136642649,-0.25469222998993635,0.08256871715156942,-0.00010045631913986971,-2.5914282540614267e-05,0.0007966141660885767
48475,1,185.22177,18.36675,262.5835065631493,78.7653305780669,0.32916456555765855,0.03796131852661116,0.012949470307233034,0.1131323927782011,-0.00010589477477717194,-7.62722751863882e-05,0.001192995259655741
48478,1,185.77832,18.27509,265.0749764858684,79.00386196421071,0.39727565122505826,0.08129160634762725,0.1630155113592137,0.0777475063099931,-2.796268299666474e-05,-0.00011900854856083256,0.0010988772751799928
48485,1,184.23959,18.59977,258.2067151662362,78.35425499135916,0.1066856985398543,0.09017018927451238,0.040843135617424565,0.09083136554185786,-7.569692546660057e-05,-8.941764385459549e-06,0.0008683745239780566
48487,3,184.35259999999997,19.02667,257.17855252345163,78.74283306941877,0.2506854775546625,0.024639029903910595,0.05791643272577704,0.028461193222351248,-8.571680179409809e-05,-1.9790956398250233e-05,0.0008629111659819132
48493,1,184.61546,19.20315,257.50948927424963,79.04117835070839,0.22526736957656757,0.07187761018233117,-0.011815760832639266,0.06713128297952338,-6.375898481629107e-05,-4.6039777624399956e-05,0.0007602778639371364
48495,3,184.36856666666665,19.609443333333335,255.13684342953306,79.17713298094556,0.22924533917220394,0.027569505665890098,-0.1226319000578195,0.02865030497796637,-4.802085185041165e-05,-5.904358331036275e-06,0.0008097241102363087
48496,1,184.94878,18.51457,261.07208908210407,78.72195514175658,0.4044569176834473,0.04258496363892062,0.20905406415089164,0.03957929852677797,-9.438633650384439e-05,-7.145962273838719e-05,0.0008899435464853498
48497,3,185.27662666666666,18.56008,262.19754614089464,78.94873893267595,0.38516540174105274,0.03951424298830974,0.24822278547595517,0.03975130257366225,-9.457176299312162e-05,-8.942427900943614e-05,0.0009750180886348814
48498,2,184.748095,18.91548,259.00249262111345,78.9082924774279,0.24443157555835904,0.02752429459291356,0.09791232965346064,0.026340631083461647,-5.905537666520581e-05,-3.9171498656021716e-05,0.0007206735466885926
48499,2,185.47241,18.891445,261.8977453284392,79.32462931038532,0.3176967538424574,0.0338850311621835,0.0954586340011349,0.03184262521529206,-0.00011837327615821923,-8.526709138747167e-05,0.0010462138228838126
48500,1,185.66374,18.43422,264.12313608840054,79.07006614918858,0.297177502127603,0.040364308947475426,0.10799320455102014,0.04265820628194246,-4.1262424182838423e-05,-0.00010156451615443024,0.0012036655675787006
48505,1,185.9707,19.05754,263.3821397536911,79.74422010917131,0.2895322393627941,0.10395469835534592,0.025398471795872186,0.1030457213563428,-7.61324034640958e-05,-0.00010623378290361188,0.001280998188623803
48506,1,185.33888,19.54846,259.0415081425019,79.7522299076175,0.1223047075001135,0.07509191629025247,0.259087935889172,0.08542952714288965,-3.3640908478627006e-05,-5.975520196675199e-05,0.0008967877279364325
48507,1,185.62071,19.46568,260.4896023804124,79.86063747219572,0.29444475453063923,0.03206742488644534,0.1583138860914974,0.035223291458240893,-4.457261941339198e-05,-7.483629597142883e-05,0.0010646815664819573
48581,1,185.06535,19.8305,256.9012320498482,79.79011683990743,0.24897462025638048,0.05789629918008972,0.023165458514588476,0.04513334179129155,-2.752983706151074e-05,-3.920524818193007e-05,0.0008106815446097576
48583,1,185.09541,20.1586,255.72808223894498,80.04757860431835,0.12627462729395042,0.055483202336778004,-0.09999859249896427,0.05552129554014523,-2.9562833778124297e-05,-3.6371660085749225e-05,0.0008026755215626716
48592,2,185.40371,19.85594,258.1485875580315,80.02252083376652,0.3203884590375092,0.047926444444396296,-0.07260098452484785,0.04615019437978207,-3.3479942284031634e-05,-7.451294308595568e-05,0.000974346191520556
48594,1,185.86821,20.17248,258.83729121424824,80.5497451977304,0.2469990655855088,0.031463599563498645,-0.05348328336859607,0.04123156439559148,-2.6014307618403683e-05,-3.516702576606496e-05,0.0008876351796462951
48607,2,187.94173,20.76959,266.6493340266339,82.21557850654655,-0.07830619607146182,0.08362546703876368,-0.12078669313903113,0.0846085987898072,9.151245762929936e-06,-5.58638500644215e-05,0.0013617362355993192
48630,1,188.06802,21.52798,263.9760155349948,82.9008119413238,0.04125895989496541,0.03012775399075484,-0.11091752895005207,0.030875855283255812,2.4316035758821992e-05,-6.581965179819476e-05,0.0006188006698325918
48983,1,189.40477,22.63134,267.3151732793243,84.51949967946929,0.16166522836780575,0.06187370992622063,-0.11975539209899992,0.06122617103793039,-4.357445514357582e-05,-2.6928826906720398e-05,0.0006043223626783908
64985,2,199.711135,20.927014999999997,349.63837122222566,81.19381031703355,-0.36548564325565003,0.051922934699293204,-0.06560930375636499,0.06619871650395748,5.997535514912081e-05,7.828917054129687e-05,0.000817607828413404
64986,2,199.33389,20.882025,347.7387228573091,81.40133976407816,-0.36499424379089723,0.043324647570912166,0.04201207957635112,0.036510981237437616,8.182361053482077e-05,4.1758275918427086e-05,0.0009677015804484832
64987,1,199.35889,21.29277,349.76006937270097,81.68519587376942,-0.292761249315021,0.07146679977599515,-0.22548359341537053,0.07212140132982593,4.8200499158995834e-05,5.6222505526333744e-05,0.000984131041444509
64988,2,199.88132000000002,21.74261,354.321628099103,81.6432338927763,-0.044971140493747404,0.035832191525275885,0.15143126399824905,0.04930547595361697,3.832075932524068e-05,3.4264491191637395e-05,0.000708464112380821
64990,1,199.4996,21.72981,352.58709790985006,81.8980016678221,-0.13409703916309393,0.04791619445999587,0.04218985764009713,0.05333890051802588,2.763229206718199e-05,6.464601498433249e-05,0.0006666101718559841
65006,2,197.644855,20.626395000000002,337.87309131692973,82.16498531871798,-0.31392635445454986,0.03795045246350761,0.012839401305268845,0.04062651669354011,7.54290890190729e-05,3.766199631502208e-05,0.0007353956541344348
65007,3,197.97847000000002,21.08368666666667,341.7212917455069,82.36191613048715,-0.12319758450581109,0.022815759461427696,-0.05732435840679331,0.022378254945317828,5.1570851830615494e-05,4.2772550859427046e-05,0.0008307700068805163
65008,1,199.0128,20.92477,346.40450310430873,81.63248537665287,-0.4645003262164245,0.0703772885801346,-0.22698776827140973,0.07174285505963962,6.072195015969342e-05,5.074207652726282e-05,0.00097067724103439
65010,3,198.67501666666666,21.05722,345.3414931302556,81.93557201072484,-0.3568516455125616,0.025155641053193623,-0.10283133426805942,0.027318250428555096,9.898654501392161e-05,7.019714485565615e-05,0.0010250871386596984
65011,2,198.82997,21.677335,349.1570051539348,82.30200132885682,-0.10812440601395752,0.026507697173810896,-0.012595500895382073,0.029103999177871494,2.4425888403767765e-05,-9.241550189497262e-06,0.0005860810386360609
65012,2,199.29702500000002,21.859805,352.3389483427567,82.12369932135677,-0.1786942731162899,0.03619865672568567,-0.06947410858605327,0.03537537225830309,2.1676835534217196e-05,5.9620924404433624e-05,0.0005981034481865317
65016,1,198.32007,21.59244,346.03536386747174,82.55984562821057,-0.1471407751209306,0.03907363265205107,0.07201105676777513,0.06142679571142033,2.1329950799591042e-05,3.699942667753197e-05,0.000714399276902975
65018,1,198.03603,21.6534,344.76529545310615,82.77705092442952,-0.16383704838293311,0.06911123572722282,0.07038765216405811,0.05434737432715806,3.2319083352516255e-05,1.1867099286190223e-05,0.0007507430818681476
65209,1,187.65404,18.06968,273.9401573991618,79.74927232603572,-0.19215677330902853,0.07805502450359832,-0.35122752521899897,0.09452731430513972,4.015818063998539e-06,-5.712942382253389e-05,0.0005636067623606797
65210,1,187.15863,18.2637,271.10121734767534,79.69689419253518,0.1914187528653503,0.07343962508385563,0.006845513236708318,0.06968228948264205,6.054954598947254e-06,-9.8969228314647e-05,0.0006949534445614735
65212,3,187.95437666666666,18.295256666666667,274.80929866745566,80.07801053360066,0.13901718907528826,0.022760064062909327,0.1383366774717937,0.02353120855468299,-8.383131467612088e-06,-6.48742004841324e-05,0.0007693054577551637
65213,1,188.16794,18.48618,275.40041054074425,80.33911076031612,0.21687982690805663,0.05659400315050832,0.20758887417280186,0.05714996769378139,-4.748730177544041e-07,-7.53378387313352e-05,0.0007929349751924978
65214,1,187.62355,18.77921,271.86310508183294,80.36225605259078,0.2328881904973425,0.04568023215381701,0.1405812602265093,0.048469747166385996,7.429666879523625e-06,-0.0001598146322712756,0.0010352348662360901
65245,1,191.36523,19.06019,292.96148248329786,81.81598890792147,-0.08410904326538524,0.013603159153291855,0.1658754618410498,0.013562966528389427,2.5098219760736656e-05,-4.445275016965015e-05,0.0006926000995857154
65246,1,190.68454,19.247,288.2562246357471,81.86973088923763,-0.06845819945311188,0.03347141706739698,0.19048221682781297,0.03353601406697532,1.6035539554497338e-05,-6.823245054977787e-05,0.0006740192676224191
65252,1,189.4734,18.62513,282.1016044448229,80.94417215810505,0.17021612912917203,0.05356519268803748,0.07186424273782499,0.06452728207737732,-8.034882811685104e-06,-0.00010641074070966753,0.0008332326504871118
65263,1,188.71802,20.24956,273.20333499480455,82.14689961943978,0.009159270227511755,0.04071434783470693,0.25186525716918445,0.03644642479578067,-2.399510154596573e-05,-6.96189141688855e-05,0.0011680205588951603
65269,2,190.512585,20.295105,284.9909793689507,82.83755200034409,0.21463753747009534,0.05631948693301737,0.2979398082104513,0.04776745592215963,-1.4313009477246912e-06,-0.00011471599481899922,0.0010171671031294904
65276,1,189.71344,20.96878,277.2679850084995,83.2044151385167,0.6610055018710765,0.29242570803496026,-0.5522333985699943,0.2510641457481577,-2.332345606749324e-05,-4.334994335563642e-05,0.00111110806929152
65333,1,195.46991,20.37368,322.9527209659693,82.83602216498967,-0.018797956747278813,0.05862499803936789,0.27949890307857633,0.06046577217636529,5.752780273254289e-05,2.0368874790471993e-05,0.0006546179236056114
65334,1,194.58836,20.00117,315.82276070643474,82.69921327172685,-0.09356834766928833,0.06437508340681786,0.14093602915663256,0.0636384210706492,3.1442126569281086e-05,4.39063811284793e-06,0.0008610983961635523
65343,1,194.20181,21.14241,314.7781296402682,83.89027769807576,-0.9974785119071642,0.04155706920158119,0.4579275251428647,0.04104887330213818,0.00020029687676290128,1.1083150595116075e-05,0.0021159112898376086
65347,1,196.81131,20.59822,332.7176823731371,82.53816017866474,-0.15924171955762506,0.08781863335714254,0.04227380692971346,0.14410026937963638,4.903918571509712e-05,6.111069164415157e-05,0.0007680017740721592
65349,2,197.493235,21.169694999999997,339.29406560612523,82.69474905107043,-0.20350736196220948,0.033986328619250585,0.07346545566960816,0.026464045909268468,1.1217767098056325e-05,2.9769049446955674e-05,0.0009164858631396633
65354,1,195.82549,20.35185,325.38006896597454,82.70087840646423,-0.2361165076268332,0.0434087650054214,0.1525581686639808,0.05463221687524775,4.370157987711e-05,4.163870246546802e-05,0.0005973480979792477
65356,1,196.62993,20.90077,332.66588558287003,82.88494920466347,-0.2531369939700971,0.025277429588384668,-0.057503584964617854,0.025710922842330175,4.0797867813398896e-05,4.1922368705191605e-05,0.0008428532925364622
65357,1,196.73454,21.68843,336.7243506238963,83.51713015924658,-0.13911287106756634,0.08619095561907868,0.19093352011456413,0.08821065224489619,1.5697922081496344e-05,-1.1504324687520973e-05,0.0008699821409767204
65358,2,196.419095,21.1558,332.22125236265856,83.20248113569279,-0.4481230537837966,0.031727947846309446,0.12280925908305722,0.03967515035502093,5.130980401578375e-05,1.0424511139229221e-05,0.0010400902829208157
65359,1,196.41862,21.67955,334.4320335116012,83.66122736962036,-0.05968382059011086,0.07301768997940504,-0.07756185634554823,0.06646365134471241,2.3931445146867635e-05,1.6804498407698661e-06,0.0011071511956713314
65362,2,197.3868,22.048185,342.9062104102127,83.4619028479986,-0.12240667495376657,0.04679118396264887,0.14580683832102223,0.040317433779935574,5.893438506511844e-06,8.595344448647046e-06,0.0007596706374082877
65370,1,196.76332,22.12418,339.1087459742419,83.86643596053777,0.11097259131824692,0.0630048908279086,0.041110630937913714,0.05975268807144427,3.523357723337615e-05,-5.148028826201469e-06,0.0008180452693506354
65376,3,195.64454333333333,20.652793333333335,324.9908573354047,83.04216541240646,-0.24726798915286222,0.03446457554441458,0.07757224534179996,0.035601420217570484,6.722257038985885e-05,2.584051901994316e-05,0.0006816053054916199
65377,2,195.76828999999998,21.136295,327.42876982267524,83.44346769870664,-0.43675469887091944,0.06300941945750625,0.11957649643531473,0.05272341837951014,9.343911177473816e-05,-1.736554743716325e-05,0.0013923009967293917
65378,3,195.23171000000002,21.042246666666667,323.01259853385926,83.54062167935292,-0.5508519710195188,0.04617004128245034,-0.0821308868175627,0.049996504419620405,0.00014590277366930207,-8.46104629103332e-06,0.0016874337704714973
65380,1,195.918,21.60229,330.33467476098343,83.81221850642694,-0.2556222533971283,0.056063501600735484,0.14841584675557504,0.043091574446338474,3.757046669635195e-05,-4.6315254944065865e-05,0.0013728785008244064
65381,1,196.11522,22.33433,335.29638166249873,84.3681693681234,-0.003314851272545302,0.07265280904334702,0.2429959089388974,0.0694375211115068,-6.923338459038841e-06,-1.1839322392230823e-05,0.0007344456319282018
65382,2,195.42977000000002,21.785899999999998,327.12719618682024,84.16821085558935,-0.07956446998621891,0.033131888454876475,0.1366113381806835,0.033449408835278485,6.289083061474927e-06,-1.9318864510926574e-05,0.0010844570648478147
65384,2,194.67792500000002,21.22934,319.03216897333556,83.87168290224824,-1.3521192650472873,0.061231013924905084,0.49361181880301136,0.06331551711888268,0.00022355141715901507,-1.0863285069225652e-05,0.0020013945795412926
65386,1,194.34177,21.59279,316.95286304953913,84.30242142452,-0.03253212905007824,0.07243181870780481,0.07543646717250918,0.06022982349865964,3.726691820977111e-05,4.299676454782115e-05,0.0010774564766534082
65390,1,194.83186,22.69265,325.31888518822205,85.21753282344406,-0.12368015756056676,0.05633363021687531,0.2828307243313452,0.07576623328758236,4.909663080175889e-06,-6.44168404504823e-07,0.0009612896377432022
65414,1,192.14723,19.79486,297.6950313316998,82.63762158438635,-0.0059678554668022325,0.022756400154614925,0.22741676433615746,0.056974961623532855,6.25500501697006e-05,-4.9436197347444165e-05,0.0009186998333750632
65415,1,192.54263,20.07625,300.50925053518074,82.94203503918622,0.32022071331002433,0.0500352107885169,0.2772574521400989,0.05004475678179165,5.317360720581792e-05,-4.981927923658838e-05,0.0009164684273755158
65417,1,191.77885,20.02359,294.7739446925729,82.82677224451463,0.10670793192055184,0.04869482867362909,-0.060616971759061646,0.044652140603177265,7.5225915277552e-05,-4.89069446732623e-05,0.000897362250705692
65418,1,191.25285,19.86747,291.13174702695176,82.59153962093967,-0.006042579336400698,0.05032325201750945,0.2986645061519083,0.0516872354298644,4.455750668156766e-05,-6.483078344166442e-05,0.0006995280988845733
65420,1,191.89113,20.23809,295.39863983782965,83.05311267606609,0.1090238505818269,0.051635081351532414,0.24982153631004572,0.07899252099927324,1.622647873350937e-05,-5.006409537318514e-05,0.0007710409718672158
65425,1,193.55878,20.50641,308.5948005734973,83.347380127429,-0.20100223082988167,0.04861142367657222,0.22747330217282855,0.048434796253693416,6.120573212173378e-05,-1.5870680943685738e-05,0.0009413468136568845
65429,2,193.92516999999998,21.202125000000002,312.4663381414706,83.99464455452414,-0.7442000018350912,0.0510187291234646,0.08448629547763208,0.06457544138051287,0.0001991881444821625,3.421227771643365e-05,0.002027185332698961
65430,2,193.24417,21.28852,306.454265250566,84.14972604552526,-0.05173366503937868,0.04203352904929527,0.4222199548486549,0.053409155854808,0.00017313598812356625,3.470044788671883e-05,0.0016720610230549567
65435,1,192.17618,21.61724,296.34466816092936,84.45399611576381,-0.006592505946043387,0.05755172222341722,0.32323604202710965,0.06551945717967009,6.045111145353483e-05,-6.099432279933784e-05,0.001156736993714861
65441,1,190.74332,20.88957,285.275153383565,83.46915281227551,0.20264062783909276,0.04546856588206748,0.3720077632912763,0.04866836258420957,2.4102951900360958e-05,-7.137439206148817e-05,0.0011749155257765181
65447,1,191.05409,21.70998,285.67340353718595,84.33813228967709,-0.0018948561583944626,0.08047939627896589,0.3769222857833416,0.0860178282367857,2.218881002331235e-05,-5.728296455266805e-05,0.001210163706240296
65456,1,191.74118,21.92971,291.62246314040846,84.70295068291851,0.13474657616290658,0.04612859867217678,0.22514075644443862,0.05580459107045988,2.3347181707292562e-05,-3.489935730217e-05,0.0010244392738736193
