pix,n_stars,ra_mean,dec_mean,l_mean,b_mean,q_gal,sq_gal,u_gal,su_gal,Q_planck_KCMB,U_planck_KCMB,I_planck_KCMB
260040,1,198.6741,20.79252,344.1392334369543,81.73407420199838,-0.41679568359111524,0.06330946203302092,-0.0993647731332134,0.04964788028797888,9.898654501392161e-05,7.019714485565615e-05,0.0010250871386596984
260041,1,198.84341,21.31182,347.37508248564257,82.02715215792468,-0.24132274658848787,0.041032066916294595,-0.05695025881406041,0.049379848972801885,5.430032862418614e-05,2.9149631402788965e-05,0.001075926893147043
260042,1,198.50754,21.06732,344.51016346817,82.04548967225148,-0.4296831380474185,0.036840162827246725,-0.14141216665380354,0.043678397439259935,9.483086979980519e-05,2.8256799192040442e-05,0.0010714541312565047
260044,1,198.82893,21.44806,347.9680192422589,82.13702470469353,-0.1746852512579729,0.046930117586421245,-0.08353480108876109,0.04937169293557469,3.248854231335683e-05,1.6000540571080736e-05,0.0008630876092923429
260047,1,198.83101,21.90661,350.3459910656107,82.46697795302009,-0.07694011520776943,0.032122561116335366,0.02518369853328079,0.036029724774514986,2.4425888403767765e-05,-9.241550189497262e-06,0.0005860810386360609
260048,1,199.40179,21.88462,352.9571417159035,82.06990328084576,-0.1828282012488886,0.0577038235281726,0.07754900920125217,0.05453685680555412,2.1676835534217196e-05,5.9620924404433624e-05,0.0005981034481865317
260050,1,199.19226,21.83499,351.7207549696099,82.17749536186777,-0.17601184586188784,0.04648224617215502,-0.17626636127262346,0.04648011177687917,2.8227328718784532e-05,4.033583586499271e-05,0.0005840884302871336
260067,1,198.32007,21.59244,346.03536386747174,82.55984562821057,-0.1471407751209306,0.03907363265205107,0.07201105676777513,0.06142679571142033,2.1329950799591042e-05,3.699942667753197e-05,0.000714399276902975
260075,1,198.03603,21.6534,344.76529545310615,82.77705092442952,-0.16383704838293311,0.06911123572722282,0.07038765216405811,0.05434737432715806,3.2319083352516255e-05,1.1867099286190223e-05,0.0007507430818681476
260838,1,187.65404,18.06968,273.9401573991618,79.74927232603572,-0.19215677330902853,0.07805502450359832,-0.35122752521899897,0.09452731430513972,4.015818063998539e-06,-5.712942382253389e-05,0.0005636067623606797
260842,1,187.15863,18.2637,271.10121734767534,79.69689419253518,0.1914187528653503,0.07343962508385563,0.006845513236708318,0.06968228948264205,6.054954598947254e-06,-9.8969228314647e-05,0.0006949534445614735
260848,1,188.01074,18.02063,275.7820118333447,79.85463218351094,0.05251735787948521,0.04139673528625016,-0.17562439215939815,0.0573263491567371,9.784610579842105e-07,-6.98121113549196e-05,0.0004385933558280078
260850,1,187.94492,18.38639,274.5378374957685,80.1564205160213,0.12068278068496911,0.042483121550401605,0.18873173142358343,0.03779132682685015,-9.724297820487564e-06,-5.100799835773259e-05,0.0006385250818037153
260851,1,187.90747,18.47875,274.1080466732538,80.22297890126974,0.2154969601236735,0.03551516093095956,0.2135089229457539,0.03532241984983536,-8.383131467612088e-06,-6.48742004841324e-05,0.0007693054577551637
260852,1,188.16794,18.48618,275.40041054074425,80.33911076031612,0.21687982690805663,0.05659400315050832,0.20758887417280186,0.05714996769378139,-4.748730177544041e-07,-7.53378387313352e-05,0.0007929349751924978
260856,1,187.62355,18.77921,271.86310508183294,80.36225605259078,0.2328881904973425,0.04568023215381701,0.1405812602265093,0.048469747166385996,7.429666879523625e-06,-0.0001598146322712756,0.0010352348662360901
260980,1,191.36523,19.06019,292.96148248329786,81.81598890792147,-0.08410904326538524,0.013603159153291855,0.1658754618410498,0.013562966528389427,2.5098219760736656e-05,-4.445275016965015e-05,0.0006926000995857154
260984,1,190.68454,19.247,288.2562246357471,81.86973088923763,-0.06845819945311188,0.03347141706739698,0.19048221682781297,0.03353601406697532,1.6035539554497338e-05,-6.823245054977787e-05,0.0006740192676224191
261011,1,189.4734,18.62513,282.1016044448229,80.94417215810505,0.17021612912917203,0.05356519268803748,0.07186424273782499,0.06452728207737732,-8.034882811685104e-06,-0.00010641074070966753,0.0008332326504871118
261052,1,188.71802,20.24956,273.20333499480455,82.14689961943978,0.009159270227511755,0.04071434783470693,0.25186525716918445,0.03644642479578067,-2.399510154596573e-05,-6.96189141688855e-05,0.0011680205588951603
261079,2,190.512585,20.295105,284.9909793689507,82.83755200034409,0.21463753747009534,0.05631948693301737,0.2979398082104513,0.04776745592215963,-1.4313009477246912e-06,-0.00011471599481899922,0.0010171671031294904
261105,1,189.71344,20.96878,277.2679850084995,83.2044151385167,0.6610055018710765,0.29242570803496026,-0.5522333985699943,0.2510641457481577,-2.332345606749324e-05,-4.334994335563642e-05,0.00111110806929152
261333,1,195.46991,20.37368,322.9527209659693,82.83602216498967,-0.018797956747278813,0.05862499803936789,0.27949890307857633,0.06046577217636529,5.752780273254289e-05,2.0368874790471993e-05,0.0006546179236056114
261338,1,194.58836,20.00117,315.82276070643474,82.69921327172685,-0.09356834766928833,0.06437508340681786,0.14093602915663256,0.0636384210706492,3.1442126569281086e-05,4.39063811284793e-06,0.0008610983961635523
261375,1,194.20181,21.14241,314.7781296402682,83.89027769807576,-0.9974785119071642,0.04155706920158119,0.4579275251428647,0.04104887330213818,0.00020029687676290128,1.1083150595116075e-05,0.0021159112898376086
261391,1,196.81131,20.59822,332.7176823731371,82.53816017866474,-0.15924171955762506,0.08781863335714254,0.04227380692971346,0.14410026937963638,4.903918571509712e-05,6.111069164415157e-05,0.0007680017740721592
261396,1,197.53357,20.926,338.4534201010097,82.47251662944598,-0.2675231521064589,0.057247539302949596,0.09385820735036693,0.03243022114875633,4.269994651361491e-05,3.00545203092106e-05,0.0007439944515345832
261399,1,197.4529,21.41339,340.13471111124073,82.91698147269487,-0.16866503011682787,0.04223445313163026,0.032819317721268136,0.04578483339133307,1.1217767098056325e-05,2.9769049446955674e-05,0.0009164858631396633
261418,1,195.82549,20.35185,325.38006896597454,82.70087840646423,-0.2361165076268332,0.0434087650054214,0.1525581686639808,0.05463221687524775,4.370157987711e-05,4.163870246546802e-05,0.0005973480979792477
261424,1,196.62993,20.90077,332.66588558287003,82.88494920466347,-0.2531369939700971,0.025277429588384668,-0.057503584964617854,0.025710922842330175,4.0797867813398896e-05,4.1922368705191605e-05,0.0008428532925364622
261430,1,196.73454,21.68843,336.7243506238963,83.51713015924658,-0.13911287106756634,0.08619095561907868,0.19093352011456413,0.08821065224489619,1.5697922081496344e-05,-1.1504324687520973e-05,0.0008699821409767204
261432,2,196.419095,21.1558,332.22125236265856,83.20248113569279,-0.4481230537837966,0.031727947846309446,0.12280925908305722,0.03967515035502093,5.130980401578375e-05,1.0424511139229221e-05,0.0010400902829208157
261438,1,196.41862,21.67955,334.4320335116012,83.66122736962036,-0.05968382059011086,0.07301768997940504,-0.07756185634554823,0.06646365134471241,2.3931445146867635e-05,1.6804498407698661e-06,0.0011071511956713314
261449,1,197.54263,22.04166,343.8692817428304,83.36765724040328,-0.05745557701143463,0.06007621301050955,0.1574288940134025,0.05223838273066926,5.893438506511844e-06,8.595344448647046e-06,0.0007596706374082877
261450,1,197.23097,22.05471,341.943139077595,83.55614845559394,-0.22256956016930246,0.07460410300941524,0.1286848510355561,0.06340526645445595,2.5465570656154052e-05,1.2519545740883565e-05,0.0007089223934821482
261480,1,196.76332,22.12418,339.1087459742419,83.86643596053777,0.11097259131824692,0.0630048908279086,0.041110630937913714,0.05975268807144427,3.523357723337615e-05,-5.148028826201469e-06,0.0008180452693506354
261504,1,195.59358,20.45045,324.0367740753542,82.869738894935,-0.06262319910814253,0.059765477104369504,0.07929902227305165,0.058378829608746734,6.722257038985885e-05,2.584051901994316e-05,0.0006816053054916199
261505,1,195.69051,20.66197,325.336499610077,83.03573468477869,-0.2693071424954063,0.06298173985902149,0.008164741328353915,0.06303412127039246,5.788609892605708e-05,3.231524579001774e-05,0.0007899913598597551
261507,1,195.64954,20.84596,325.59929832078296,83.22102265750569,-0.3961818244372164,0.05681205622164941,0.1471222688297005,0.06403428978186723,8.623647137304097e-05,2.0178039120176535e-05,0.0010640757613713295
261509,1,196.00069,21.20325,329.4046480515568,83.41918483803049,-0.28680854775368614,0.09418500637475369,0.12716075233900412,0.08618111495094277,9.678364017125718e-05,-2.3558110659499898e-05,0.001201360777743916
