#Filename  optimal_apeture
8_Mark_59_00_R_20.00_2024_06_19-20_24_04.fits   6.0
8_Mark_59_01_R_20.00_2024_06_19-20_24_34.fits   6.0
8_Mark_59_02_R_20.00_2024_06_19-20_25_04.fits   6.5
8_Mark_59_03_R_20.00_2024_06_19-20_25_34.fits   6.5
8_Mark_59_04_R_20.00_2024_06_19-20_26_04.fits   6.5
8_Mark_59_05_R_20.00_2024_06_19-20_26_34.fits   6.5
8_Mark_59_06_R_20.00_2024_06_19-20_27_04.fits   6.5
8_Mark_59_07_R_20.00_2024_06_19-20_27_37.fits   7.0
