#Filename  optimal_apeture
34_Mark_307_00_R_10.00_2024_05_28-20_22_52.fits   11.5
34_Mark_307_01_R_10.00_2024_05_28-20_23_12.fits   11.0
34_Mark_307_02_R_10.00_2024_05_28-20_23_32.fits   11.5
34_Mark_307_03_R_10.00_2024_05_28-20_23_52.fits   11.5
34_Mark_307_04_R_10.00_2024_05_28-20_24_12.fits   11.0
34_Mark_307_05_R_10.00_2024_05_28-20_24_32.fits   10.5
34_Mark_307_06_R_10.00_2024_05_28-20_24_52.fits   11.0
34_Mark_307_07_R_10.00_2024_05_28-20_25_12.fits   10.5
34_Mark_307_08_R_10.00_2024_05_28-20_25_32.fits   11.0
