#Filename  optimal_apeture
9_Mark_9_00_R_15.00_2024_04_25-22_05_59.fits   9.5
9_Mark_9_01_R_15.00_2024_04_25-22_06_24.fits   9.0
9_Mark_9_02_R_15.00_2024_04_25-22_06_49.fits   9.0
9_Mark_9_03_R_15.00_2024_04_25-22_07_14.fits   9.0
9_Mark_9_04_R_15.00_2024_04_25-22_08_00.fits   8.5
9_Mark_9_05_R_15.00_2024_04_25-22_08_25.fits   8.0
9_Mark_9_06_R_15.00_2024_04_25-22_09_13.fits   10.0
9_Mark_9_07_R_15.00_2024_04_25-22_09_38.fits   9.5
