#Filename  optimal_apeture
7_Mark_5_00_R_16.00_2024_04_25-22_23_33.fits   4.0
7_Mark_5_01_R_16.00_2024_04_25-22_23_59.fits   4.0
7_Mark_5_02_R_16.00_2024_04_25-22_24_25.fits   4.5
7_Mark_5_03_R_16.00_2024_04_25-22_24_51.fits   4.5
7_Mark_5_04_R_16.00_2024_04_25-22_25_17.fits   4.0
7_Mark_5_05_R_16.00_2024_04_25-22_25_43.fits   4.5
7_Mark_5_06_R_16.00_2024_04_25-22_26_09.fits   3.5
7_Mark_5_07_R_16.00_2024_04_25-22_26_35.fits   3.5
