#Filename  optimal_apeture
26_Mark_225_00_R_18.00_2024_05_29-21_34_13.fits   8.0
26_Mark_225_01_R_18.00_2024_05_29-21_34_41.fits   8.0
26_Mark_225_02_R_18.00_2024_05_29-21_35_09.fits   8.0
26_Mark_225_03_R_18.00_2024_05_29-21_35_37.fits   8.5
26_Mark_225_04_R_18.00_2024_05_29-21_36_05.fits   8.5
26_Mark_225_05_R_18.00_2024_05_29-21_36_33.fits   9.0
26_Mark_225_06_R_18.00_2024_05_29-21_37_01.fits   8.5
26_Mark_225_07_R_18.00_2024_05_29-21_37_29.fits   8.5
26_Mark_225_08_R_18.00_2024_05_29-21_38_01.fits   8.5
