#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_11         2460438.33046   0.00261   0.00239  -27.02   61.44  0.00153  0.00243 -0.00211  0.00237  1032.70  1085.93  1033.30   986.70  1078.43  1031.48   979.13  1030.94
Mark_11         2460438.33098   0.00212   0.00250  -14.56   61.44  0.00185  0.00252 -0.00103  0.00244  1031.84  1083.08  1032.42   983.80  1077.22  1028.60   977.92  1028.06
Mark_11         2460438.33135   0.00401   0.00256   -8.56   24.59  0.00383  0.00256 -0.00118  0.00248  1032.03  1082.90  1032.64   983.62  1077.38  1028.39   978.07  1027.85
Mark_11         2460438.33174   0.00978   0.00270  -23.22    8.36  0.00674  0.00273 -0.00709  0.00267  1032.21  1082.76  1032.83   983.51  1077.86  1028.21   978.55  1027.69
Mark_11         2460438.33211   0.00789   0.00258  -12.27   10.11  0.00718  0.00259 -0.00328  0.00252  1031.99  1082.28  1032.60   983.01  1077.75  1027.88   978.46  1027.35
Mark_11         2460438.33249   0.00590   0.00285  -36.31   16.46  0.00176  0.00292 -0.00564  0.00284  1031.32  1082.42  1031.93   983.17  1077.37  1028.04   978.09  1027.51
Mark_11         2460438.33275   0.00778   0.00263   -1.01   10.55  0.00777  0.00263 -0.00027  0.00256  1032.72  1082.65  1033.34   983.38  1078.34  1028.19   979.06  1027.64
Mark_11         2460438.33296   0.00459   0.00257  -18.59   20.31  0.00366  0.00260 -0.00277  0.00253  1031.68  1082.67  1032.30   983.41  1077.69  1028.39   978.42  1027.86
Mark_11         2460438.33317   0.00335   0.00254    1.76   61.44  0.00335  0.00254  0.00021  0.00250  1031.46  1082.70  1032.06   983.42  1076.79  1028.31   977.46  1027.78
Mark_11         2460438.33338   0.00497   0.00251   22.91   17.46  0.00347  0.00255  0.00357  0.00247  1032.85  1082.04  1033.46   982.78  1078.21  1027.70   978.94  1027.19
Mark_11         2460438.33359   0.00530   0.00328   15.55   23.51  0.00454  0.00330  0.00274  0.00322  1031.66  1082.68  1032.23   983.41  1077.48  1028.13   978.19  1027.57
Mark_11         2460438.33406   0.01070   0.00374  -30.82   10.95  0.00508  0.00379 -0.00941  0.00372  1032.52  1082.84  1033.13   983.57  1077.87  1028.49   978.62  1027.93
