#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_297        2460431.51476   0.00535   0.00196  -13.21   11.62  0.00479  0.00197 -0.00238  0.00192  1031.40  1083.98  1031.91   984.41  1079.35  1029.32   979.88  1028.83
Mark_297        2460431.51510   0.00113   0.00193  -74.67   61.44 -0.00097  0.00194 -0.00057  0.00190  1030.39  1083.71  1030.96   984.05  1078.43  1028.77   978.95  1028.32
Mark_297        2460431.51545   0.00519   0.00214  -27.38   13.42  0.00299  0.00217 -0.00424  0.00213  1030.28  1083.16  1030.89   983.59  1078.49  1028.28   979.03  1027.81
Mark_297        2460431.51580   0.00167   0.00201   18.08   61.44  0.00135  0.00203  0.00098  0.00198  1030.98  1084.25  1031.43   984.72  1079.21  1029.39   979.78  1028.98
Mark_297        2460431.51616   0.00513   0.00230   18.93   14.88  0.00405  0.00232  0.00315  0.00226  1030.76  1083.47  1031.49   983.98  1078.91  1028.86   979.71  1028.48
Mark_297        2460431.51668   0.01011   0.00253   -4.84    7.50  0.00996  0.00254 -0.00170  0.00249  1030.61  1083.00  1031.33   983.74  1078.88  1028.54   979.44  1028.06
Mark_297        2460431.51703   0.00864   0.00284  -29.95   10.17  0.00433  0.00288 -0.00747  0.00283  1030.39  1082.83  1030.98   983.33  1078.46  1028.14   978.97  1027.65
Mark_297        2460431.51755   0.00556   0.00223  -41.75   12.95  0.00063  0.00226 -0.00552  0.00223  1030.76  1083.25  1031.22   984.05  1078.72  1028.73   979.53  1028.26
Mark_297        2460431.51789   0.00638   0.00263   -8.75   13.40  0.00608  0.00263 -0.00192  0.00261  1030.02  1082.72  1030.49   983.31  1077.88  1028.40   978.63  1027.88
Mark_297        2460431.51824   0.00671   0.00290  -14.24   14.24  0.00590  0.00292 -0.00320  0.00286  1028.90  1083.19  1029.43   983.88  1077.13  1028.48   977.75  1027.99
