#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_48         2460460.43118   0.00351   0.00214  -84.28   22.92 -0.00344  0.00214 -0.00070  0.00209  1034.29  1082.30  1034.78   982.95  1082.60  1027.51   983.17  1027.29
Mark_48         2460460.43154   0.00459   0.00212    7.59   15.53  0.00443  0.00212  0.00120  0.00209  1032.59  1083.50  1032.90   984.09  1080.68  1028.36   981.37  1028.13
Mark_48         2460460.43183   0.00125   0.00207  -45.30   61.44 -0.00001  0.00212 -0.00125  0.00207  1033.27  1082.71  1033.55   983.20  1081.35  1027.57   982.00  1027.35
Mark_48         2460460.43212   0.00033   0.00208  -62.94   61.44 -0.00019  0.00211 -0.00027  0.00206  1034.73  1082.25  1035.01   982.85  1082.46  1027.20   983.16  1026.91
Mark_48         2460460.43241   0.00168   0.00206  -64.82   61.44 -0.00107  0.00209 -0.00129  0.00204  1033.02  1083.00  1033.39   983.44  1081.07  1027.99   981.68  1027.73
Mark_48         2460460.43270   0.00196   0.00213   82.52   61.44 -0.00189  0.00213  0.00051  0.00208  1033.50  1082.02  1033.84   982.55  1081.64  1027.01   982.30  1026.79
Mark_48         2460460.43299   0.00462   0.00205   54.45   14.77 -0.00150  0.00210  0.00437  0.00205  1033.55  1083.69  1033.89   984.09  1081.46  1028.47   982.09  1028.23
Mark_48         2460460.43328   0.00402   0.00206   52.59   17.82 -0.00105  0.00210  0.00388  0.00205  1032.83  1083.25  1033.12   983.85  1080.49  1028.48   981.17  1028.17
Mark_48         2460460.43360   0.00098   0.00210    3.91   61.44  0.00097  0.00210  0.00013  0.00205  1033.56  1082.41  1033.91   982.87  1081.45  1027.57   982.09  1027.34
Mark_48         2460460.43389   0.00169   0.00204  -30.75   61.44  0.00080  0.00208 -0.00148  0.00203  1033.19  1083.12  1033.58   983.66  1081.14  1028.14   981.75  1027.88
Mark_48         2460460.43418   0.00703   0.00207   18.95    8.96  0.00555  0.00208  0.00432  0.00204  1033.10  1082.82  1033.39   983.33  1080.93  1027.62   981.51  1027.42
