#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_124        2460460.29818   0.00467   0.00230   25.77   16.87  0.00291  0.00233  0.00366  0.00228  1027.90  1082.94  1028.29   983.43  1075.16  1028.13   975.81  1027.86
Mark_124        2460460.29852   0.00178   0.00223   59.62   61.44 -0.00087  0.00226  0.00155  0.00222  1028.00  1082.51  1028.29   983.14  1075.36  1028.23   975.95  1027.94
Mark_124        2460460.29885   0.00732   0.00229   11.01    9.63  0.00679  0.00230  0.00274  0.00226  1027.85  1083.49  1028.28   984.03  1075.35  1028.80   975.96  1028.58
Mark_124        2460460.29919   0.00585   0.00228   27.59   12.48  0.00334  0.00232  0.00481  0.00226  1028.44  1082.72  1028.80   983.24  1076.01  1027.93   976.53  1027.58
Mark_124        2460460.29953   0.00456   0.00228   45.86   17.30 -0.00014  0.00234  0.00456  0.00228  1027.92  1083.79  1028.28   984.33  1075.01  1029.43   975.59  1029.12
Mark_124        2460460.29986   0.00360   0.00231   37.71   24.78  0.00091  0.00234  0.00349  0.00230  1028.03  1083.89  1028.46   984.41  1075.40  1029.50   976.03  1029.19
Mark_124        2460460.30020   0.00562   0.00226   28.92   13.00  0.00299  0.00228  0.00476  0.00225  1028.65  1083.31  1028.98   983.92  1075.90  1028.81   976.52  1028.53
Mark_124        2460460.30053   0.00724   0.00223   40.07    9.44  0.00124  0.00227  0.00713  0.00223  1028.25  1083.49  1028.52   984.16  1075.68  1029.02   976.26  1028.70
