#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_30         2460432.37774   0.00143   0.00330  -44.36   61.44  0.00003  0.00336 -0.00143  0.00330  1030.70  1081.25  1031.37   981.79  1077.44  1026.51   978.03  1025.95
Mark_30         2460432.37815   0.00491   0.00249   29.62   17.57  0.00251  0.00252  0.00422  0.00247  1030.28  1080.89  1030.87   981.38  1076.96  1026.23   977.53  1025.70
Mark_30         2460432.37855   0.01142   0.00281   -3.68    7.36  0.01132  0.00281 -0.00146  0.00276  1030.95  1080.94  1031.51   981.44  1077.46  1026.37   978.11  1025.81
Mark_30         2460432.37896   0.00806   0.00221   12.77    8.28  0.00727  0.00222  0.00347  0.00217  1030.79  1081.65  1031.38   982.19  1077.62  1027.07   978.21  1026.58
Mark_30         2460432.37936   0.00557   0.00209    6.88   11.91  0.00541  0.00209  0.00133  0.00205  1031.16  1081.81  1031.74   982.42  1077.85  1027.20   978.45  1026.67
Mark_30         2460432.37977   0.00746   0.00212    0.44    8.61  0.00746  0.00212  0.00011  0.00208  1031.29  1081.34  1031.90   981.91  1077.94  1026.73   978.47  1026.21
Mark_30         2460432.38017   0.00906   0.00287   -1.77    9.75  0.00905  0.00287 -0.00056  0.00281  1030.51  1081.61  1031.09   982.21  1077.24  1026.91   977.80  1026.42
Mark_30         2460432.38058   0.01212   0.00451    7.32   11.81  0.01173  0.00452  0.00306  0.00447  1030.80  1081.38  1031.45   981.93  1077.47  1026.71   978.11  1026.19
Mark_30         2460432.38098   0.00407   0.00190    8.99   15.74  0.00387  0.00190  0.00126  0.00187  1031.04  1081.65  1031.61   982.22  1077.84  1027.07   978.38  1026.50
Mark_30         2460432.38144   0.00834   0.00176   -3.46    6.24  0.00828  0.00176 -0.00101  0.00173  1030.76  1081.39  1031.41   982.01  1077.32  1026.83   977.87  1026.31
Mark_30         2460432.38184   0.00457   0.00188  -17.78   13.38  0.00372  0.00190 -0.00266  0.00185  1030.92  1081.18  1031.46   981.71  1077.64  1026.48   978.26  1025.97
Mark_30         2460432.38225   0.00305   0.00321    8.39   61.44  0.00292  0.00321  0.00088  0.00316  1030.36  1081.39  1030.96   981.92  1077.16  1026.69   977.75  1026.21
