#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_13         2460432.30282   0.01268   0.00468  -13.81   11.68  0.01124  0.00470 -0.00588  0.00460  1029.00  1078.98  1029.60   979.48  1075.93  1024.26   976.51  1023.74
Mark_13         2460432.30311   0.01410   0.00726  -14.18   17.98  0.01240  0.00727 -0.00670  0.00724  1028.42  1078.83  1029.09   979.33  1075.56  1024.08   976.17  1023.49
Mark_13         2460432.30340   0.02151   0.00526   12.45    7.30  0.01951  0.00526  0.00906  0.00525  1028.23  1079.36  1028.85   979.85  1075.26  1024.55   975.85  1024.05
Mark_13         2460432.30369   0.01989   0.00640   20.37    9.93  0.01507  0.00642  0.01298  0.00637  1028.60  1078.48  1029.28   978.99  1075.65  1023.90   976.21  1023.32
Mark_13         2460432.30398   0.00391   0.00589  -40.14   61.44  0.00066  0.00599 -0.00386  0.00589  1029.79  1079.24  1030.41   979.73  1076.72  1024.40   977.39  1023.93
Mark_13         2460432.30427   0.01514   0.00464   12.60    9.39  0.01370  0.00466  0.00645  0.00458  1029.21  1078.83  1029.78   979.26  1076.14  1024.00   976.79  1023.44
Mark_13         2460432.30456   0.01155   0.00477    2.25   13.44  0.01151  0.00477  0.00091  0.00467  1028.94  1079.13  1029.47   979.72  1076.09  1024.34   976.69  1023.78
Mark_13         2460432.30485   0.01214   0.00495  -11.13   13.21  0.01124  0.00496 -0.00460  0.00491  1028.61  1078.92  1029.25   979.42  1075.53  1024.29   976.18  1023.74
Mark_13         2460432.30514   0.01137   0.00347    3.53    9.36  0.01128  0.00348  0.00140  0.00342  1028.74  1078.59  1029.35   979.14  1075.71  1023.87   976.38  1023.37
Mark_13         2460432.30543   0.00684   0.00400  -31.36   21.58  0.00313  0.00406 -0.00608  0.00398  1028.84  1078.95  1029.40   979.38  1075.89  1024.32   976.41  1023.77
