#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_86         2460830.39141   0.00761   0.00171   -3.86    6.65  0.00755  0.00171 -0.00102  0.00166  1041.23  1083.68  1041.76   984.25  1089.89  1029.20   990.36  1028.75
Mark_86         2460830.39170   0.00394   0.00168  -10.92   13.93  0.00366  0.00168 -0.00147  0.00163  1040.52  1084.27  1041.03   984.83  1088.86  1029.89   989.39  1029.41
Mark_86         2460830.39199   0.00603   0.00168  -19.07    8.41  0.00475  0.00169 -0.00373  0.00165  1041.72  1083.64  1042.13   984.22  1089.99  1029.12   990.47  1028.75
Mark_86         2460830.39228   0.00124   0.00163   54.55   61.44 -0.00041  0.00167  0.00118  0.00162  1041.48  1083.90  1042.00   984.34  1089.84  1029.04   990.29  1028.63
Mark_86         2460830.39257   0.00389   0.00169    0.54   14.32  0.00389  0.00169  0.00007  0.00165  1040.43  1082.81  1040.89   983.27  1089.18  1028.65   989.64  1028.27
Mark_86         2460830.39286   0.00633   0.00167  -11.69    7.92  0.00581  0.00168 -0.00251  0.00163  1041.53  1084.23  1042.08   984.75  1089.60  1029.88   990.11  1029.51
Mark_86         2460830.39315   0.00317   0.00173   -6.89   19.47  0.00308  0.00173 -0.00076  0.00167  1040.73  1083.46  1041.32   983.94  1089.69  1028.84   990.12  1028.40
Mark_86         2460830.39388   0.00619   0.00188  -22.71    9.29  0.00435  0.00191 -0.00441  0.00185  1041.16  1084.81  1041.66   985.48  1089.48  1030.16   990.12  1029.73
Mark_86         2460830.39417   0.00260   0.00188  -19.14   61.44  0.00204  0.00190 -0.00161  0.00185  1042.15  1085.10  1042.60   985.72  1090.19  1030.81   990.74  1030.45
Mark_86         2460830.39446   0.00505   0.00193   -4.98   12.20  0.00497  0.00193 -0.00087  0.00188  1041.23  1084.99  1041.71   985.62  1089.40  1030.65   989.98  1030.17
Mark_86         2460830.39475   0.00298   0.00191   -6.02   24.84  0.00291  0.00191 -0.00062  0.00185  1041.75  1084.18  1042.24   984.78  1089.95  1029.86   990.53  1029.41
Mark_86         2460830.39503   0.00211   0.00192   -2.45   61.44  0.00210  0.00192 -0.00018  0.00185  1042.45  1084.82  1042.96   985.43  1090.82  1030.34   991.34  1030.02
Mark_86         2460830.39532   0.00322   0.00186  -27.43   21.20  0.00185  0.00190 -0.00263  0.00184  1042.31  1085.09  1042.78   985.74  1090.92  1030.74   991.42  1030.39
Mark_86         2460830.39561   0.00372   0.00186  -30.08   17.26  0.00185  0.00190 -0.00323  0.00185  1041.14  1084.57  1041.67   985.17  1089.39  1030.27   989.98  1029.88
