#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_121        2460460.33091   0.00392   0.00153   13.98   12.46  0.00346  0.00153  0.00184  0.00150  1027.37  1077.81  1027.67   978.36  1075.16  1023.43   975.75  1023.18
Mark_121        2460460.33116   0.00516   0.00152   23.71    8.93  0.00350  0.00153  0.00380  0.00150  1026.89  1077.10  1027.30   977.52  1074.63  1022.58   975.25  1022.31
Mark_121        2460460.33140   0.00281   0.00153    5.19   19.43  0.00276  0.00153  0.00051  0.00150  1026.43  1081.03  1026.87   981.55  1074.14  1026.45   974.74  1026.12
Mark_121        2460460.33164   0.00264   0.00149   54.79   20.56 -0.00088  0.00152  0.00249  0.00149  1025.44  1079.82  1025.76   980.32  1073.27  1025.20   973.85  1024.91
Mark_121        2460460.33189   0.00315   0.00153   26.24   16.59  0.00192  0.00155  0.00250  0.00152  1024.29  1078.96  1024.69   979.51  1071.96  1024.39   972.48  1024.18
Mark_121        2460460.33213   0.00185   0.00152  -23.43   61.44  0.00127  0.00154 -0.00135  0.00151  1026.98  1078.50  1027.36   978.98  1074.91  1024.04   975.52  1023.72
Mark_121        2460460.33262   0.00224   0.00154   17.84   27.66  0.00182  0.00155  0.00131  0.00151  1029.36  1077.68  1029.77   978.17  1077.01  1023.08   977.62  1022.78
Mark_121        2460460.33306   0.00341   0.00150   31.85   14.52  0.00151  0.00153  0.00306  0.00149  1028.09  1081.78  1028.44   982.31  1075.78  1027.27   976.32  1026.98
Mark_121        2460460.33329   0.00268   0.00153    7.00   20.72  0.00260  0.00153  0.00065  0.00150  1028.00  1080.93  1028.36   981.55  1075.66  1026.26   976.27  1025.96
Mark_121        2460460.33354   0.00082   0.00149   36.21   61.44  0.00025  0.00152  0.00078  0.00148  1028.34  1080.33  1028.64   980.96  1075.79  1025.90   976.45  1025.57
Mark_121        2460460.33378   0.00030   0.00151   37.53   61.44  0.00008  0.00154  0.00029  0.00151  1027.60  1080.19  1027.88   980.67  1075.19  1025.86   975.78  1025.54
Mark_121        2460460.33403   0.00452   0.00152   29.24   10.42  0.00236  0.00154  0.00385  0.00151  1026.09  1079.11  1026.49   979.66  1073.80  1024.58   974.32  1024.34
