#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_89         2460438.38756   0.00446   0.00225   31.69   17.49  0.00200  0.00229  0.00399  0.00224  1030.08  1083.12  1030.67   983.70  1076.04  1028.46   976.66  1027.91
Mark_89         2460438.38787   0.00584   0.00227   16.82   12.45  0.00486  0.00229  0.00323  0.00222  1030.09  1083.38  1030.73   983.99  1076.10  1028.82   976.65  1028.34
Mark_89         2460438.38818   0.00322   0.00224   54.33   28.16 -0.00103  0.00228  0.00305  0.00223  1030.03  1083.24  1030.65   983.83  1076.24  1028.85   976.84  1028.34
Mark_89         2460438.38850   0.00570   0.00228   -5.92   12.87  0.00558  0.00228 -0.00117  0.00222  1031.00  1083.96  1031.62   984.60  1077.18  1029.43   977.73  1028.86
Mark_89         2460438.38912   0.00110   0.00224   53.03   61.44 -0.00030  0.00228  0.00106  0.00223  1030.17  1083.59  1030.78   984.24  1076.09  1029.00   976.70  1028.42
Mark_89         2460438.38943   0.00750   0.00226  -23.04    9.19  0.00520  0.00229 -0.00540  0.00223  1029.72  1083.67  1030.40   984.33  1075.73  1028.89   976.33  1028.35
Mark_89         2460438.38975   0.00093   0.00223   34.25   61.44  0.00034  0.00228  0.00087  0.00222  1030.06  1083.46  1030.66   984.11  1075.95  1028.82   976.51  1028.31
Mark_89         2460438.39006   0.00740   0.00229   -5.21    9.49  0.00728  0.00229 -0.00134  0.00223  1029.91  1083.50  1030.51   984.09  1075.71  1028.92   976.29  1028.42
