#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_151        2460461.43060   0.00265   0.00273  -37.91   61.44  0.00065  0.00279 -0.00256  0.00273  1031.31  1083.04  1031.64   983.58  1077.45  1028.33   978.07  1028.07
Mark_151        2460461.43094   0.00174   0.00218    9.92   61.44  0.00164  0.00218  0.00059  0.00214  1030.11  1082.40  1030.53   982.89  1076.36  1027.63   976.81  1027.45
Mark_151        2460461.43127   0.00068   0.00213   70.21   61.44 -0.00053  0.00216  0.00043  0.00210  1029.61  1081.28  1029.97   981.79  1075.76  1026.57   976.26  1026.29
Mark_151        2460461.43161   0.00113   0.00187  -20.25   61.44  0.00086  0.00189 -0.00073  0.00184  1033.12  1082.36  1033.44   982.88  1079.33  1027.65   979.92  1027.36
Mark_151        2460461.43194   0.00033   0.00344  -52.54   61.44 -0.00009  0.00355 -0.00032  0.00343  1032.08  1082.02  1032.33   982.55  1078.12  1027.43   978.71  1027.21
Mark_151        2460461.43228   0.00272   0.00341  -11.24   61.44  0.00251  0.00342 -0.00104  0.00331  1032.63  1083.33  1033.00   983.93  1078.85  1028.75   979.41  1028.43
Mark_151        2460461.43262   0.00201   0.00190   -6.02   61.44  0.00197  0.00190 -0.00042  0.00185  1031.99  1082.47  1032.35   982.95  1078.13  1027.86   978.68  1027.57
Mark_151        2460461.43295   0.00184   0.00228   30.58   61.44  0.00089  0.00232  0.00161  0.00226  1030.95  1082.06  1031.32   982.55  1077.18  1027.41   977.72  1027.12
Mark_151        2460461.43336   0.00437   0.00187   36.59   14.05  0.00126  0.00193  0.00418  0.00186  1032.73  1082.77  1033.09   983.30  1078.94  1028.13   979.44  1027.87
Mark_151        2460461.43369   0.00313   0.00187   21.52   22.31  0.00229  0.00189  0.00213  0.00184  1031.91  1082.26  1032.26   982.73  1078.14  1027.51   978.64  1027.31
Mark_151        2460461.43403   0.00595   0.00189   -6.52    9.79  0.00580  0.00189 -0.00134  0.00183  1033.39  1082.57  1033.67   983.12  1079.39  1028.03   980.03  1027.70
Mark_151        2460461.43436   0.00252   0.00189    5.36   61.44  0.00247  0.00189  0.00047  0.00184  1032.31  1082.29  1032.62   982.80  1078.50  1027.67   979.04  1027.40
