#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_95         2460432.31118   0.00455   0.00271  -18.41   22.23  0.00364  0.00273 -0.00273  0.00267  1030.04  1079.71  1030.54   980.33  1076.81  1024.93   977.53  1024.60
Mark_95         2460432.31160   0.00381   0.00254  -10.08   26.33  0.00358  0.00255 -0.00131  0.00249  1031.25  1079.82  1031.79   980.01  1077.98  1024.97   978.47  1024.31
Mark_95         2460432.31189   0.00859   0.00249   14.93    8.81  0.00745  0.00250  0.00427  0.00245  1030.72  1079.78  1031.22   980.24  1077.35  1025.11   978.11  1024.65
Mark_95         2460432.31218   0.00469   0.00245   12.22   18.40  0.00427  0.00246  0.00194  0.00241  1030.09  1080.05  1030.79   980.68  1076.80  1025.40   977.57  1024.91
Mark_95         2460432.31247   0.00242   0.00248    1.05   61.44  0.00241  0.00248  0.00009  0.00242  1030.37  1080.36  1030.71   980.90  1077.03  1025.66   977.50  1025.01
Mark_95         2460432.31275   0.00522   0.00247   -3.88   15.98  0.00517  0.00247 -0.00070  0.00240  1030.13  1079.10  1030.81   979.73  1077.17  1024.65   977.75  1024.00
Mark_95         2460432.31315   0.00593   0.00241   29.04   13.12  0.00314  0.00244  0.00504  0.00239  1030.22  1079.89  1030.78   980.22  1076.93  1025.11   977.72  1024.58
Mark_95         2460432.31344   0.00593   0.00245   -5.15   13.44  0.00583  0.00245 -0.00106  0.00239  1031.09  1079.15  1031.90   979.79  1078.14  1024.74   978.65  1024.06
Mark_95         2460432.31373   0.00599   0.00242   -7.19   13.09  0.00580  0.00243 -0.00149  0.00237  1030.89  1080.36  1031.34   980.83  1077.62  1025.72   978.10  1025.06
Mark_95         2460432.31402   0.00619   0.00239  -17.52   12.32  0.00507  0.00241 -0.00355  0.00234  1031.02  1079.79  1031.43   980.28  1077.94  1025.13   978.41  1024.78
