#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_261        2460431.28808   0.00700   0.00255  -71.19   11.53 -0.00554  0.00258 -0.00427  0.00251  1028.02  1080.80  1028.57   981.42  1075.40  1026.26   976.04  1025.77
Mark_261        2460431.28833   0.00537   0.00235    7.97   14.46  0.00517  0.00236  0.00148  0.00231  1028.31  1082.01  1028.93   982.62  1075.58  1027.20   976.17  1026.68
Mark_261        2460431.28859   0.00346   0.00236    6.89   27.38  0.00336  0.00236  0.00082  0.00232  1028.79  1080.97  1029.39   981.57  1075.99  1026.25   976.59  1025.71
Mark_261        2460431.28891   0.00469   0.00258  -59.87   19.74 -0.00233  0.00263 -0.00408  0.00257  1028.33  1080.89  1028.91   981.49  1076.11  1026.56   976.77  1026.05
Mark_261        2460431.28917   0.01070   0.00261  -49.25    7.29 -0.00158  0.00266 -0.01058  0.00261  1028.93  1081.18  1029.59   981.77  1076.01  1026.54   976.66  1025.97
Mark_261        2460431.28942   0.00073   0.00253   71.77   61.44 -0.00059  0.00256  0.00043  0.00249  1028.44  1081.75  1029.04   982.33  1076.08  1027.03   976.73  1026.53
Mark_261        2460431.28969   0.00621   0.00265    7.27   13.99  0.00602  0.00265  0.00156  0.00261  1027.37  1081.33  1027.93   981.96  1074.94  1026.57   975.53  1026.02
Mark_261        2460431.29003   0.00968   0.00249  -26.20    7.73  0.00590  0.00252 -0.00767  0.00248  1029.12  1082.18  1029.77   982.83  1076.39  1027.42   976.99  1026.84
Mark_261        2460431.29029   0.00123   0.00305  -82.48   61.44 -0.00119  0.00306 -0.00032  0.00297  1027.61  1081.13  1028.28   981.80  1075.16  1026.59   975.79  1026.10
Mark_261        2460431.29054   0.00698   0.00323  -45.51   15.57 -0.00012  0.00328 -0.00698  0.00323  1027.77  1081.44  1028.34   981.92  1075.29  1026.69   975.98  1026.10
