#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_123        2460461.32784   0.00391   0.00206   20.47   18.56  0.00295  0.00208  0.00256  0.00203  1027.29  1081.03  1027.63   981.54  1073.65  1026.44   974.24  1026.21
Mark_123        2460461.32818   0.00566   0.00208    3.05   11.63  0.00562  0.00208  0.00060  0.00204  1027.16  1080.75  1027.45   981.30  1073.53  1026.22   974.07  1025.96
Mark_123        2460461.32853   0.00751   0.00207   15.11    8.32  0.00649  0.00208  0.00378  0.00204  1027.61  1081.13  1028.01   981.63  1074.03  1026.53   974.54  1026.32
Mark_123        2460461.32888   0.00262   0.00209    5.42   61.44  0.00257  0.00210  0.00049  0.00205  1027.39  1080.84  1027.77   981.38  1073.88  1026.38   974.40  1026.10
Mark_123        2460461.32922   0.00073   0.00207   65.71   61.44 -0.00048  0.00209  0.00054  0.00205  1029.76  1082.38  1029.94   982.94  1075.76  1027.92   976.25  1027.67
Mark_123        2460461.32957   0.00537   0.00208    3.10   12.37  0.00534  0.00208  0.00058  0.00204  1027.39  1080.89  1027.70   981.47  1073.72  1026.52   974.30  1026.19
Mark_123        2460461.32992   0.00638   0.00206   18.51   10.00  0.00509  0.00208  0.00384  0.00204  1027.61  1080.46  1027.98   981.02  1073.98  1026.05   974.57  1025.80
Mark_123        2460461.33027   0.00468   0.00206   27.26   14.60  0.00271  0.00208  0.00381  0.00205  1027.94  1081.10  1028.31   981.62  1074.23  1026.60   974.81  1026.39
Mark_123        2460461.33105   0.00325   0.00208   24.54   24.74  0.00213  0.00210  0.00245  0.00206  1028.43  1080.70  1028.73   981.24  1074.67  1026.25   975.29  1025.95
Mark_123        2460461.33140   0.00518   0.00207  -12.59   12.91  0.00469  0.00208 -0.00220  0.00204  1027.49  1080.51  1027.79   981.09  1073.89  1026.05   974.43  1025.82
Mark_123        2460461.33175   0.00545   0.00208  -18.74   12.16  0.00433  0.00209 -0.00332  0.00206  1027.56  1081.15  1027.95   981.65  1073.92  1026.65   974.43  1026.44
Mark_123        2460461.33209   0.00683   0.00208    8.70    9.31  0.00652  0.00208  0.00204  0.00204  1028.19  1080.61  1028.47   981.18  1074.51  1026.21   975.17  1025.90
Mark_123        2460461.33244   0.00574   0.00208   12.21   11.45  0.00523  0.00209  0.00237  0.00205  1027.65  1080.50  1028.03   981.08  1074.03  1026.14   974.59  1025.87
