#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_64         2460460.34462   0.00074   0.00163  -18.19   61.44  0.00059  0.00164 -0.00044  0.00161  1025.84  1080.31  1026.12   980.83  1073.45  1025.84   974.05  1025.56
Mark_64         2460460.34487   0.00201   0.00164   -0.30   61.44  0.00201  0.00164 -0.00002  0.00161  1026.11  1081.23  1026.44   981.74  1073.73  1026.65   974.32  1026.37
Mark_64         2460460.34523   0.00582   0.00163   20.76    8.50  0.00436  0.00165  0.00386  0.00162  1025.84  1081.70  1026.17   982.17  1073.97  1026.96   974.50  1026.67
Mark_64         2460460.34549   0.00429   0.00165   19.44   12.30  0.00334  0.00166  0.00269  0.00163  1026.12  1081.32  1026.51   981.85  1073.57  1026.51   974.15  1026.24
Mark_64         2460460.34575   0.00257   0.00166   10.00   25.06  0.00242  0.00167  0.00088  0.00163  1026.46  1081.57  1026.83   982.10  1074.31  1026.81   974.94  1026.48
Mark_64         2460460.34609   0.00459   0.00166   18.81   11.42  0.00363  0.00167  0.00280  0.00164  1026.12  1081.91  1026.51   982.56  1073.77  1027.24   974.38  1026.96
Mark_64         2460460.34634   0.00535   0.00166   -5.28    9.53  0.00526  0.00166 -0.00098  0.00163  1026.68  1081.60  1027.01   982.03  1074.59  1027.16   975.17  1026.84
Mark_64         2460460.34660   0.00265   0.00166    7.34   23.98  0.00256  0.00166  0.00067  0.00163  1026.30  1081.81  1026.71   982.38  1074.33  1027.29   974.89  1026.93
