#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_167        2460459.33637   0.00047   0.00218   -1.77   61.44  0.00047  0.00218 -0.00003  0.00213  1029.56  1085.10  1029.96   985.70  1076.00  1030.48   976.63  1030.20
Mark_167        2460459.33669   0.00290   0.00214   59.06   61.44 -0.00137  0.00218  0.00256  0.00213  1029.24  1084.58  1029.60   985.09  1075.36  1029.87   976.01  1029.61
Mark_167        2460459.33701   0.00407   0.00219   -3.16   19.08  0.00405  0.00219 -0.00045  0.00215  1029.04  1084.04  1029.39   984.65  1075.16  1029.07   975.80  1028.83
Mark_167        2460459.33734   0.00442   0.00218    6.41   16.99  0.00431  0.00218  0.00098  0.00214  1028.81  1083.19  1029.19   983.73  1075.01  1028.55   975.52  1028.30
Mark_167        2460459.33766   0.00510   0.00217   20.19   13.93  0.00388  0.00219  0.00330  0.00214  1028.57  1082.71  1028.95   983.29  1074.93  1027.90   975.53  1027.68
Mark_167        2460459.33799   0.00317   0.00218    8.65   27.74  0.00303  0.00219  0.00094  0.00212  1032.64  1081.84  1033.06   982.46  1078.48  1027.34   979.09  1027.04
Mark_167        2460459.33832   0.00463   0.00218   -9.10   15.96  0.00440  0.00219 -0.00145  0.00213  1032.94  1081.32  1033.36   981.85  1079.03  1026.71   979.68  1026.38
Mark_167        2460459.33865   0.00178   0.00214  -35.90   61.44  0.00056  0.00218 -0.00169  0.00213  1032.35  1081.56  1032.69   982.17  1078.24  1027.15   978.86  1026.86
Mark_167        2460459.33899   0.00429   0.00219   -3.33   17.73  0.00426  0.00219 -0.00050  0.00213  1032.09  1081.23  1032.43   981.74  1078.19  1026.68   978.82  1026.41
Mark_167        2460459.33932   0.00445   0.00221   -4.51   17.06  0.00440  0.00221 -0.00070  0.00214  1031.36  1080.43  1031.82   980.95  1077.35  1026.02   977.99  1025.71
Mark_167        2460459.33964   0.00342   0.00217   73.40   24.45 -0.00286  0.00219  0.00187  0.00214  1030.85  1083.72  1031.32   984.31  1077.05  1029.11   977.69  1028.84
Mark_167        2460459.33997   0.00353   0.00216   22.74   23.20  0.00247  0.00219  0.00251  0.00214  1029.83  1082.72  1030.20   983.33  1075.79  1028.27   976.34  1027.99
