#Filename  optimal_apeture
19_Mark_110_00_R_17.00_2024_05_07-21_10_55.fits   6.5
19_Mark_110_01_R_17.00_2024_05_07-21_11_22.fits   6.5
19_Mark_110_02_R_17.00_2024_05_07-21_11_49.fits   6.5
19_Mark_110_03_R_17.00_2024_05_07-21_12_16.fits   6.5
19_Mark_110_04_R_17.00_2024_05_07-21_12_43.fits   6.5
19_Mark_110_05_R_17.00_2024_05_07-21_13_10.fits   6.5
19_Mark_110_06_R_17.00_2024_05_07-21_13_37.fits   6.5
19_Mark_110_07_R_17.00_2024_05_07-21_14_04.fits   6.5
19_Mark_110_08_R_17.00_2024_05_07-21_14_31.fits   6.5
