#Filename  optimal_apeture
29_Mark_276_00_R_22.00_2024_05_30-20_08_15.fits   7.5
29_Mark_276_01_R_22.00_2024_05_30-20_08_47.fits   8.0
29_Mark_276_02_R_22.00_2024_05_30-20_09_19.fits   7.5
29_Mark_276_03_R_22.00_2024_05_30-20_09_51.fits   8.0
29_Mark_276_04_R_22.00_2024_05_30-20_10_23.fits   7.5
29_Mark_276_05_R_22.00_2024_05_30-20_10_55.fits   7.5
29_Mark_276_06_R_22.00_2024_05_30-20_11_27.fits   8.0
29_Mark_276_07_R_22.00_2024_05_30-20_11_59.fits   7.5
