#Filename  optimal_apeture
30_Mark_294_00_R_23.00_2024_05_30-19_44_54.fits   7.5
30_Mark_294_01_R_23.00_2024_05_30-19_45_27.fits   7.0
30_Mark_294_02_R_23.00_2024_05_30-19_46_01.fits   7.5
30_Mark_294_03_R_23.00_2024_05_30-19_46_34.fits   7.5
30_Mark_294_04_R_23.00_2024_05_30-19_47_07.fits   8.0
30_Mark_294_05_R_23.00_2024_05_30-19_47_40.fits   7.5
30_Mark_294_06_R_23.00_2024_05_30-19_48_14.fits   8.0
30_Mark_294_07_R_23.00_2024_05_30-19_48_47.fits   8.0
