#Filename  optimal_apeture
11_Mark_71_00_R_20.00_2024_05_28-21_32_48.fits   7.5
11_Mark_71_01_R_20.00_2024_05_28-21_33_18.fits   7.5
11_Mark_71_02_R_20.00_2024_05_28-21_33_48.fits   7.5
11_Mark_71_03_R_20.00_2024_05_28-21_34_18.fits   7.5
11_Mark_71_04_R_20.00_2024_05_28-21_34_47.fits   7.0
11_Mark_71_05_R_20.00_2024_05_28-21_35_17.fits   7.5
11_Mark_71_06_R_20.00_2024_05_28-21_35_47.fits   7.0
11_Mark_71_07_R_20.00_2024_05_28-21_36_17.fits   7.0
