#Filename  optimal_apeture
4_Mark_25_00_R_7.00_2025_06_02-19_59_35.fits   10.5
4_Mark_25_01_R_7.00_2025_06_02-19_59_52.fits   10.0
4_Mark_25_02_R_7.00_2025_06_02-20_00_09.fits   11.0
4_Mark_25_03_R_7.00_2025_06_02-20_00_26.fits   10.5
4_Mark_25_04_R_7.00_2025_06_02-20_00_43.fits   11.0
4_Mark_25_05_R_7.00_2025_06_02-20_01_01.fits   11.0
4_Mark_25_06_R_7.00_2025_06_02-20_01_18.fits   10.5
4_Mark_25_07_R_7.00_2025_06_02-20_01_35.fits   11.0
