#Filename  optimal_apeture
12_Mark_96_00_R_15.00_2024_05_29-21_56_55.fits   9.0
12_Mark_96_01_R_15.00_2024_05_29-21_57_20.fits   8.5
#12_Mark_96_02_R_15.00_2024_05_29-21_57_45.fits   8.5
12_Mark_96_03_R_15.00_2024_05_29-21_58_19.fits   8.5
12_Mark_96_04_R_15.00_2024_05_29-21_58_44.fits   8.5
12_Mark_96_05_R_15.00_2024_05_29-21_59_09.fits   8.5
12_Mark_96_06_R_15.00_2024_05_29-21_59_34.fits   9.0
12_Mark_96_07_R_15.00_2024_05_29-21_59_59.fits   9.0
