#Filename  optimal_apeture
0_Mark_1_00_R_17.00_2024_07_16-18_44_45.fits   9.0
0_Mark_1_01_R_17.00_2024_07_16-18_45_12.fits   9.0
0_Mark_1_02_R_17.00_2024_07_16-18_45_39.fits   9.0
0_Mark_1_03_R_17.00_2024_07_16-18_46_06.fits   9.5
0_Mark_1_04_R_17.00_2024_07_16-18_46_33.fits   9.0
0_Mark_1_05_R_17.00_2024_07_16-18_47_00.fits   9.0
0_Mark_1_06_R_17.00_2024_07_16-18_47_27.fits   9.0
0_Mark_1_07_R_17.00_2024_07_16-18_47_54.fits   9.0
0_Mark_1_08_R_17.00_2024_07_16-18_48_21.fits   9.0
